account_id,district_id,frequency,date
3056,55,ONCE A MONTH,1993-12-22 00:00:00
1419,33,ONCE A MONTH,1993-12-22 00:00:00
2971,76,ONCE A WEEK,1993-12-23 00:00:00
1959,62,ONCE A MONTH,1993-12-24 00:00:00
3164,33,ONCE A MONTH,1993-12-24 00:00:00
3197,1,ONCE A MONTH,1993-12-25 00:00:00
2770,42,ONCE A MONTH,1993-12-25 00:00:00
7944,59,ONCE A MONTH,1993-12-27 00:00:00
1080,55,ONCE A MONTH,1993-12-27 00:00:00
6148,74,ONCE A MONTH,1993-12-27 00:00:00
2010,1,ONCE A MONTH,1993-12-27 00:00:00
3135,72,ONCE A MONTH,1993-12-27 00:00:00
1098,47,ONCE A MONTH,1993-12-28 00:00:00
100,41,ONCE A MONTH,1993-12-28 00:00:00
2913,8,ONCE A MONTH,1993-12-28 00:00:00
1153,35,ONCE A MONTH,1993-12-29 00:00:00
1635,19,ONCE A MONTH,1993-12-29 00:00:00
2842,14,ONCE A MONTH,1993-12-29 00:00:00
3759,1,ONCE A MONTH,1993-12-29 00:00:00
3594,29,ONCE A MONTH,1993-12-30 00:00:00
2778,38,ONCE A MONTH,1993-12-30 00:00:00
2161,15,ONCE A WEEK,1993-12-30 00:00:00
2789,14,ONCE A MONTH,1994-01-01 00:00:00
1552,18,ONCE A MONTH,1994-01-02 00:00:00
628,72,ONCE A MONTH,1994-01-03 00:00:00
1458,29,ONCE A MONTH,1994-01-03 00:00:00
2673,34,ONCE A MONTH,1994-01-04 00:00:00
1788,1,ONCE A MONTH,1994-01-04 00:00:00
1193,29,ONCE A MONTH,1994-01-05 00:00:00
969,19,ONCE A MONTH,1994-01-08 00:00:00
1512,1,ONCE A MONTH,1994-01-08 00:00:00
3997,62,ONCE A MONTH,1994-01-13 00:00:00
2179,1,ONCE A WEEK,1994-01-14 00:00:00
1164,35,ONCE A MONTH,1994-01-14 00:00:00
4774,66,ONCE A MONTH,1994-01-14 00:00:00
4413,74,ONCE A WEEK,1994-01-15 00:00:00
1824,52,ONCE A MONTH,1994-01-17 00:00:00
1231,7,ONCE A MONTH,1994-01-18 00:00:00
2664,58,ONCE A MONTH,1994-01-20 00:00:00
1627,1,ONCE A MONTH,1994-01-20 00:00:00
9104,10,ONCE A MONTH,1994-01-21 00:00:00
2326,70,ONCE A MONTH,1994-01-24 00:00:00
4356,47,ONCE A MONTH,1994-01-26 00:00:00
3667,55,ONCE A MONTH,1994-01-26 00:00:00
742,77,ONCE A MONTH,1994-01-28 00:00:00
2538,42,ONCE A MONTH,1994-01-30 00:00:00
127,29,ONCE A MONTH,1994-02-02 00:00:00
726,76,ONCE A MONTH,1994-02-03 00:00:00
4907,42,ONCE A MONTH,1994-02-06 00:00:00
2628,64,AFTER DEAL,1994-02-06 00:00:00
3898,70,ONCE A MONTH,1994-02-07 00:00:00
6472,61,ONCE A MONTH,1994-02-08 00:00:00
1770,65,ONCE A MONTH,1994-02-08 00:00:00
2472,60,ONCE A MONTH,1994-02-08 00:00:00
1159,49,ONCE A MONTH,1994-02-09 00:00:00
4418,66,ONCE A MONTH,1994-02-09 00:00:00
1470,19,ONCE A MONTH,1994-02-10 00:00:00
1813,47,ONCE A MONTH,1994-02-11 00:00:00
4416,14,ONCE A MONTH,1994-02-12 00:00:00
2315,75,ONCE A MONTH,1994-02-13 00:00:00
3876,69,ONCE A MONTH,1994-02-13 00:00:00
4329,1,ONCE A MONTH,1994-02-17 00:00:00
3184,1,ONCE A MONTH,1994-02-18 00:00:00
370,25,ONCE A MONTH,1994-02-18 00:00:00
1317,56,ONCE A MONTH,1994-02-18 00:00:00
2675,1,ONCE A MONTH,1994-02-19 00:00:00
3840,76,ONCE A MONTH,1994-02-19 00:00:00
4009,56,ONCE A MONTH,1994-02-20 00:00:00
3886,1,ONCE A MONTH,1994-02-20 00:00:00
3445,1,ONCE A MONTH,1994-02-22 00:00:00
2482,1,ONCE A MONTH,1994-02-23 00:00:00
2361,28,ONCE A MONTH,1994-02-25 00:00:00
974,29,ONCE A MONTH,1994-02-25 00:00:00
2959,8,ONCE A MONTH,1994-02-25 00:00:00
1880,76,ONCE A MONTH,1994-02-25 00:00:00
3355,70,ONCE A MONTH,1994-02-26 00:00:00
2501,30,ONCE A MONTH,1994-02-26 00:00:00
1073,73,ONCE A MONTH,1994-02-27 00:00:00
8558,1,AFTER DEAL,1994-02-27 00:00:00
3101,1,ONCE A MONTH,1994-02-27 00:00:00
2568,17,ONCE A MONTH,1994-03-02 00:00:00
1169,49,AFTER DEAL,1994-03-02 00:00:00
3684,23,ONCE A MONTH,1994-03-04 00:00:00
1406,50,ONCE A MONTH,1994-03-04 00:00:00
71,1,ONCE A MONTH,1994-03-05 00:00:00
3528,10,ONCE A MONTH,1994-03-05 00:00:00
3405,36,ONCE A MONTH,1994-03-07 00:00:00
6118,1,ONCE A WEEK,1994-03-07 00:00:00
2382,59,ONCE A MONTH,1994-03-08 00:00:00
1570,1,ONCE A MONTH,1994-03-12 00:00:00
1511,51,AFTER DEAL,1994-03-13 00:00:00
1237,9,ONCE A MONTH,1994-03-13 00:00:00
3307,30,ONCE A MONTH,1994-03-13 00:00:00
3378,55,ONCE A MONTH,1994-03-14 00:00:00
989,19,ONCE A MONTH,1994-03-14 00:00:00
3253,71,AFTER DEAL,1994-03-15 00:00:00
1626,3,ONCE A MONTH,1994-03-15 00:00:00
289,1,ONCE A MONTH,1994-03-17 00:00:00
1987,54,ONCE A MONTH,1994-03-17 00:00:00
817,5,ONCE A MONTH,1994-03-18 00:00:00
2228,34,ONCE A MONTH,1994-03-19 00:00:00
904,1,ONCE A MONTH,1994-03-20 00:00:00
3824,41,ONCE A MONTH,1994-03-20 00:00:00
3599,63,ONCE A MONTH,1994-03-20 00:00:00
22,1,ONCE A MONTH,1994-03-23 00:00:00
470,64,ONCE A MONTH,1994-03-23 00:00:00
1273,37,ONCE A MONTH,1994-03-25 00:00:00
237,50,ONCE A MONTH,1994-03-25 00:00:00
59,43,ONCE A MONTH,1994-03-27 00:00:00
572,32,ONCE A MONTH,1994-03-27 00:00:00
1269,52,ONCE A MONTH,1994-03-28 00:00:00
855,1,ONCE A MONTH,1994-03-28 00:00:00
3183,45,ONCE A MONTH,1994-04-01 00:00:00
1969,5,ONCE A MONTH,1994-04-02 00:00:00
2799,54,ONCE A WEEK,1994-04-03 00:00:00
1042,43,ONCE A MONTH,1994-04-03 00:00:00
1158,50,ONCE A MONTH,1994-04-03 00:00:00
2713,26,ONCE A MONTH,1994-04-03 00:00:00
740,28,ONCE A MONTH,1994-04-04 00:00:00
493,26,ONCE A MONTH,1994-04-05 00:00:00
2067,76,ONCE A MONTH,1994-04-07 00:00:00
3804,7,ONCE A MONTH,1994-04-07 00:00:00
4259,66,ONCE A MONTH,1994-04-08 00:00:00
2886,1,ONCE A MONTH,1994-04-08 00:00:00
761,43,ONCE A MONTH,1994-04-09 00:00:00
1918,24,ONCE A MONTH,1994-04-10 00:00:00
3036,10,ONCE A MONTH,1994-04-10 00:00:00
3259,1,ONCE A MONTH,1994-04-11 00:00:00
4408,71,ONCE A WEEK,1994-04-11 00:00:00
2009,17,ONCE A MONTH,1994-04-14 00:00:00
1194,1,ONCE A MONTH,1994-04-15 00:00:00
3718,63,ONCE A MONTH,1994-04-16 00:00:00
3201,4,ONCE A MONTH,1994-04-17 00:00:00
460,1,ONCE A MONTH,1994-04-18 00:00:00
784,59,ONCE A MONTH,1994-04-19 00:00:00
3714,2,ONCE A WEEK,1994-04-21 00:00:00
2154,63,ONCE A MONTH,1994-04-21 00:00:00
1256,38,ONCE A MONTH,1994-04-21 00:00:00
1353,51,ONCE A MONTH,1994-04-21 00:00:00
1820,10,ONCE A MONTH,1994-04-22 00:00:00
2494,74,ONCE A MONTH,1994-04-23 00:00:00
2399,1,ONCE A MONTH,1994-04-26 00:00:00
343,18,ONCE A MONTH,1994-04-26 00:00:00
575,38,ONCE A MONTH,1994-04-26 00:00:00
900,48,ONCE A MONTH,1994-04-26 00:00:00
1467,37,ONCE A MONTH,1994-04-27 00:00:00
31,68,ONCE A MONTH,1994-04-27 00:00:00
1375,19,ONCE A MONTH,1994-04-27 00:00:00
1371,1,ONCE A MONTH,1994-04-27 00:00:00
844,53,ONCE A MONTH,1994-04-28 00:00:00
908,62,ONCE A MONTH,1994-04-29 00:00:00
3134,48,ONCE A MONTH,1994-04-29 00:00:00
2092,1,ONCE A MONTH,1994-04-29 00:00:00
3747,1,ONCE A MONTH,1994-05-01 00:00:00
277,32,AFTER DEAL,1994-05-01 00:00:00
3595,30,ONCE A MONTH,1994-05-01 00:00:00
2511,40,ONCE A MONTH,1994-05-01 00:00:00
1388,29,ONCE A MONTH,1994-05-02 00:00:00
4245,52,ONCE A MONTH,1994-05-02 00:00:00
3838,3,ONCE A MONTH,1994-05-02 00:00:00
543,64,ONCE A MONTH,1994-05-03 00:00:00
3653,31,ONCE A MONTH,1994-05-03 00:00:00
524,61,ONCE A MONTH,1994-05-03 00:00:00
82,26,ONCE A MONTH,1994-05-03 00:00:00
3912,2,ONCE A MONTH,1994-05-04 00:00:00
1949,41,ONCE A MONTH,1994-05-04 00:00:00
1865,1,ONCE A MONTH,1994-05-04 00:00:00
451,11,ONCE A MONTH,1994-05-05 00:00:00
50,1,ONCE A MONTH,1994-05-06 00:00:00
1184,14,ONCE A MONTH,1994-05-06 00:00:00
363,1,ONCE A MONTH,1994-05-06 00:00:00
2454,8,ONCE A MONTH,1994-05-07 00:00:00
2847,75,ONCE A MONTH,1994-05-08 00:00:00
2740,14,ONCE A MONTH,1994-05-08 00:00:00
1871,48,ONCE A MONTH,1994-05-10 00:00:00
8405,20,ONCE A MONTH,1994-05-10 00:00:00
266,47,ONCE A MONTH,1994-05-11 00:00:00
1879,10,ONCE A MONTH,1994-05-13 00:00:00
2259,64,ONCE A MONTH,1994-05-14 00:00:00
609,63,ONCE A MONTH,1994-05-15 00:00:00
9750,74,ONCE A MONTH,1994-05-16 00:00:00
2375,29,ONCE A MONTH,1994-05-16 00:00:00
216,38,ONCE A MONTH,1994-05-16 00:00:00
56,50,ONCE A MONTH,1994-05-16 00:00:00
7824,60,ONCE A MONTH,1994-05-17 00:00:00
649,69,ONCE A WEEK,1994-05-17 00:00:00
2996,54,ONCE A MONTH,1994-05-17 00:00:00
1509,51,ONCE A MONTH,1994-05-19 00:00:00
2170,1,AFTER DEAL,1994-05-19 00:00:00
2001,75,ONCE A MONTH,1994-05-19 00:00:00
2903,38,ONCE A MONTH,1994-05-19 00:00:00
3717,56,ONCE A MONTH,1994-05-20 00:00:00
4195,67,ONCE A MONTH,1994-05-21 00:00:00
2496,51,ONCE A MONTH,1994-05-21 00:00:00
9583,31,ONCE A WEEK,1994-05-22 00:00:00
3636,21,ONCE A MONTH,1994-05-22 00:00:00
1826,5,ONCE A MONTH,1994-05-22 00:00:00
2227,31,ONCE A WEEK,1994-05-22 00:00:00
2749,1,ONCE A MONTH,1994-05-23 00:00:00
535,35,ONCE A MONTH,1994-05-24 00:00:00
4066,72,ONCE A MONTH,1994-05-24 00:00:00
2662,71,ONCE A MONTH,1994-05-24 00:00:00
1053,57,ONCE A MONTH,1994-05-25 00:00:00
11333,8,ONCE A MONTH,1994-05-26 00:00:00
1838,68,ONCE A MONTH,1994-05-26 00:00:00
3037,44,ONCE A MONTH,1994-05-26 00:00:00
3372,23,ONCE A MONTH,1994-05-26 00:00:00
985,32,ONCE A MONTH,1994-05-29 00:00:00
6924,74,ONCE A MONTH,1994-06-01 00:00:00
3484,22,ONCE A MONTH,1994-06-01 00:00:00
700,20,ONCE A MONTH,1994-06-01 00:00:00
3289,1,ONCE A MONTH,1994-06-02 00:00:00
2638,5,ONCE A MONTH,1994-06-02 00:00:00
8316,70,ONCE A MONTH,1994-06-04 00:00:00
1634,77,ONCE A MONTH,1994-06-04 00:00:00
4825,15,ONCE A MONTH,1994-06-04 00:00:00
3650,8,ONCE A MONTH,1994-06-05 00:00:00
10942,44,ONCE A WEEK,1994-06-05 00:00:00
2922,16,ONCE A MONTH,1994-06-06 00:00:00
693,2,ONCE A MONTH,1994-06-06 00:00:00
2260,1,ONCE A MONTH,1994-06-07 00:00:00
538,70,ONCE A MONTH,1994-06-07 00:00:00
548,16,ONCE A MONTH,1994-06-07 00:00:00
941,8,ONCE A MONTH,1994-06-08 00:00:00
2155,58,ONCE A MONTH,1994-06-08 00:00:00
4519,8,ONCE A MONTH,1994-06-08 00:00:00
3539,42,ONCE A MONTH,1994-06-08 00:00:00
6511,72,ONCE A MONTH,1994-06-10 00:00:00
2569,2,ONCE A MONTH,1994-06-10 00:00:00
43,36,ONCE A MONTH,1994-06-12 00:00:00
1047,46,ONCE A MONTH,1994-06-13 00:00:00
3479,22,ONCE A MONTH,1994-06-14 00:00:00
2868,1,ONCE A MONTH,1994-06-15 00:00:00
4328,72,ONCE A MONTH,1994-06-17 00:00:00
5628,61,ONCE A MONTH,1994-06-17 00:00:00
3160,22,ONCE A MONTH,1994-06-19 00:00:00
1856,26,ONCE A MONTH,1994-06-19 00:00:00
154,46,ONCE A MONTH,1994-06-21 00:00:00
3030,65,ONCE A MONTH,1994-06-22 00:00:00
1938,1,ONCE A MONTH,1994-06-25 00:00:00
1870,10,ONCE A MONTH,1994-06-25 00:00:00
3275,74,ONCE A MONTH,1994-06-29 00:00:00
8492,2,ONCE A MONTH,1994-06-29 00:00:00
10093,1,ONCE A WEEK,1994-07-01 00:00:00
3805,9,ONCE A MONTH,1994-07-02 00:00:00
200,17,ONCE A MONTH,1994-07-03 00:00:00
2471,6,ONCE A MONTH,1994-07-03 00:00:00
352,39,ONCE A MONTH,1994-07-04 00:00:00
1291,1,ONCE A MONTH,1994-07-04 00:00:00
161,28,ONCE A MONTH,1994-07-04 00:00:00
711,70,ONCE A MONTH,1994-07-06 00:00:00
964,26,ONCE A MONTH,1994-07-08 00:00:00
1012,65,ONCE A MONTH,1994-07-09 00:00:00
4276,43,ONCE A MONTH,1994-07-09 00:00:00
901,60,ONCE A MONTH,1994-07-10 00:00:00
7765,52,ONCE A WEEK,1994-07-10 00:00:00
90,1,ONCE A MONTH,1994-07-13 00:00:00
5574,13,ONCE A WEEK,1994-07-14 00:00:00
741,54,ONCE A MONTH,1994-07-14 00:00:00
2819,35,ONCE A MONTH,1994-07-16 00:00:00
478,58,ONCE A MONTH,1994-07-16 00:00:00
2615,68,ONCE A MONTH,1994-07-17 00:00:00
3503,1,ONCE A MONTH,1994-07-17 00:00:00
3921,18,ONCE A MONTH,1994-07-17 00:00:00
662,21,ONCE A MONTH,1994-07-18 00:00:00
2654,56,ONCE A MONTH,1994-07-21 00:00:00
9627,65,AFTER DEAL,1994-07-22 00:00:00
2470,16,ONCE A MONTH,1994-07-23 00:00:00
427,8,ONCE A MONTH,1994-07-24 00:00:00
709,19,ONCE A MONTH,1994-07-25 00:00:00
629,31,ONCE A MONTH,1994-07-25 00:00:00
2606,1,ONCE A MONTH,1994-07-27 00:00:00
6738,62,ONCE A MONTH,1994-07-28 00:00:00
2912,74,ONCE A MONTH,1994-07-30 00:00:00
4995,20,ONCE A WEEK,1994-08-01 00:00:00
1022,33,ONCE A WEEK,1994-08-01 00:00:00
1797,24,ONCE A MONTH,1994-08-01 00:00:00
3497,76,ONCE A MONTH,1994-08-02 00:00:00
1848,1,ONCE A MONTH,1994-08-04 00:00:00
582,12,ONCE A MONTH,1994-08-05 00:00:00
3167,18,ONCE A MONTH,1994-08-08 00:00:00
1579,57,ONCE A MONTH,1994-08-09 00:00:00
610,74,ONCE A MONTH,1994-08-11 00:00:00
3536,24,ONCE A MONTH,1994-08-11 00:00:00
1017,14,ONCE A MONTH,1994-08-11 00:00:00
3017,75,ONCE A MONTH,1994-08-12 00:00:00
3112,38,ONCE A MONTH,1994-08-12 00:00:00
1360,71,ONCE A MONTH,1994-08-14 00:00:00
2747,1,ONCE A MONTH,1994-08-14 00:00:00
9192,1,ONCE A MONTH,1994-08-16 00:00:00
1398,62,ONCE A MONTH,1994-08-18 00:00:00
1246,58,ONCE A MONTH,1994-08-18 00:00:00
1592,38,ONCE A MONTH,1994-08-18 00:00:00
3728,10,ONCE A MONTH,1994-08-18 00:00:00
4131,5,ONCE A MONTH,1994-08-19 00:00:00
377,70,ONCE A MONTH,1994-08-19 00:00:00
1911,68,ONCE A MONTH,1994-08-21 00:00:00
635,21,ONCE A MONTH,1994-08-21 00:00:00
3625,3,ONCE A MONTH,1994-08-22 00:00:00
3425,70,ONCE A MONTH,1994-08-24 00:00:00
1327,65,ONCE A MONTH,1994-08-24 00:00:00
8776,64,ONCE A MONTH,1994-08-24 00:00:00
2798,70,ONCE A MONTH,1994-08-24 00:00:00
2401,16,ONCE A MONTH,1994-08-26 00:00:00
3612,70,ONCE A MONTH,1994-08-27 00:00:00
4580,9,ONCE A MONTH,1994-08-27 00:00:00
3226,65,ONCE A MONTH,1994-08-28 00:00:00
7523,63,ONCE A MONTH,1994-08-29 00:00:00
3533,74,ONCE A MONTH,1994-08-29 00:00:00
422,53,ONCE A WEEK,1994-08-29 00:00:00
3608,72,ONCE A WEEK,1994-08-30 00:00:00
1105,55,ONCE A MONTH,1994-09-01 00:00:00
2596,1,ONCE A MONTH,1994-09-02 00:00:00
9006,40,ONCE A WEEK,1994-09-02 00:00:00
3579,53,ONCE A MONTH,1994-09-02 00:00:00
710,25,ONCE A MONTH,1994-09-02 00:00:00
7546,43,ONCE A MONTH,1994-09-03 00:00:00
1766,28,ONCE A MONTH,1994-09-03 00:00:00
1292,3,ONCE A MONTH,1994-09-03 00:00:00
3797,64,ONCE A MONTH,1994-09-03 00:00:00
3478,30,ONCE A MONTH,1994-09-04 00:00:00
8899,1,ONCE A WEEK,1994-09-05 00:00:00
1975,19,ONCE A MONTH,1994-09-07 00:00:00
3049,61,ONCE A MONTH,1994-09-08 00:00:00
3730,17,ONCE A MONTH,1994-09-08 00:00:00
1714,72,ONCE A MONTH,1994-09-08 00:00:00
518,74,ONCE A MONTH,1994-09-09 00:00:00
6321,1,ONCE A MONTH,1994-09-10 00:00:00
3926,72,ONCE A MONTH,1994-09-11 00:00:00
1878,52,ONCE A WEEK,1994-09-13 00:00:00
3712,3,ONCE A MONTH,1994-09-13 00:00:00
2030,51,ONCE A MONTH,1994-09-13 00:00:00
3869,72,ONCE A MONTH,1994-09-13 00:00:00
1908,20,ONCE A MONTH,1994-09-13 00:00:00
3142,2,ONCE A MONTH,1994-09-14 00:00:00
1301,18,ONCE A MONTH,1994-09-15 00:00:00
3288,54,ONCE A MONTH,1994-09-15 00:00:00
318,36,ONCE A MONTH,1994-09-16 00:00:00
3336,51,ONCE A MONTH,1994-09-19 00:00:00
1653,1,ONCE A MONTH,1994-09-19 00:00:00
577,29,ONCE A MONTH,1994-09-20 00:00:00
2960,19,ONCE A MONTH,1994-09-20 00:00:00
2267,54,ONCE A WEEK,1994-09-20 00:00:00
1989,48,ONCE A MONTH,1994-09-21 00:00:00
1352,1,ONCE A MONTH,1994-09-23 00:00:00
851,15,ONCE A MONTH,1994-09-23 00:00:00
716,47,ONCE A MONTH,1994-09-25 00:00:00
3555,32,ONCE A MONTH,1994-09-26 00:00:00
6,51,ONCE A MONTH,1994-09-27 00:00:00
1828,1,ONCE A MONTH,1994-09-28 00:00:00
1333,21,ONCE A MONTH,1994-09-29 00:00:00
11359,61,ONCE A MONTH,1994-10-01 00:00:00
3457,54,ONCE A MONTH,1994-10-01 00:00:00
2627,76,ONCE A MONTH,1994-10-02 00:00:00
2025,19,ONCE A MONTH,1994-10-02 00:00:00
3975,20,ONCE A MONTH,1994-10-02 00:00:00
2905,74,ONCE A MONTH,1994-10-03 00:00:00
3827,1,ONCE A MONTH,1994-10-04 00:00:00
939,55,ONCE A MONTH,1994-10-04 00:00:00
1421,71,ONCE A MONTH,1994-10-05 00:00:00
1934,46,ONCE A MONTH,1994-10-05 00:00:00
3878,23,ONCE A MONTH,1994-10-07 00:00:00
2363,47,ONCE A MONTH,1994-10-07 00:00:00
1559,14,ONCE A MONTH,1994-10-08 00:00:00
2195,73,ONCE A MONTH,1994-10-08 00:00:00
1205,73,ONCE A MONTH,1994-10-08 00:00:00
2059,37,ONCE A MONTH,1994-10-08 00:00:00
2333,45,ONCE A MONTH,1994-10-08 00:00:00
3074,74,ONCE A WEEK,1994-10-08 00:00:00
2840,15,ONCE A MONTH,1994-10-09 00:00:00
2430,3,ONCE A MONTH,1994-10-09 00:00:00
2463,56,ONCE A MONTH,1994-10-11 00:00:00
3860,4,ONCE A MONTH,1994-10-11 00:00:00
2788,54,ONCE A MONTH,1994-10-12 00:00:00
8127,37,ONCE A MONTH,1994-10-13 00:00:00
596,31,ONCE A MONTH,1994-10-13 00:00:00
3622,53,ONCE A MONTH,1994-10-15 00:00:00
1312,23,ONCE A MONTH,1994-10-15 00:00:00
2742,23,ONCE A MONTH,1994-10-15 00:00:00
654,63,ONCE A MONTH,1994-10-16 00:00:00
4283,39,ONCE A MONTH,1994-10-16 00:00:00
2924,56,ONCE A MONTH,1994-10-16 00:00:00
3756,39,ONCE A WEEK,1994-10-17 00:00:00
2790,1,ONCE A MONTH,1994-10-18 00:00:00
67,16,ONCE A MONTH,1994-10-19 00:00:00
2949,1,ONCE A MONTH,1994-10-21 00:00:00
3849,75,ONCE A MONTH,1994-10-21 00:00:00
5422,66,ONCE A MONTH,1994-10-22 00:00:00
988,10,ONCE A MONTH,1994-10-22 00:00:00
3058,44,ONCE A MONTH,1994-10-23 00:00:00
1958,40,ONCE A MONTH,1994-10-24 00:00:00
1441,50,ONCE A MONTH,1994-10-25 00:00:00
1109,66,ONCE A MONTH,1994-10-27 00:00:00
2536,41,ONCE A MONTH,1994-10-28 00:00:00
1295,15,ONCE A MONTH,1994-10-28 00:00:00
3419,1,ONCE A MONTH,1994-10-29 00:00:00
1993,68,ONCE A MONTH,1994-10-30 00:00:00
1076,1,ONCE A MONTH,1994-10-30 00:00:00
960,4,AFTER DEAL,1994-11-02 00:00:00
201,63,ONCE A MONTH,1994-11-02 00:00:00
1168,29,ONCE A MONTH,1994-11-03 00:00:00
2365,42,ONCE A MONTH,1994-11-04 00:00:00
973,54,ONCE A MONTH,1994-11-05 00:00:00
3663,67,ONCE A MONTH,1994-11-06 00:00:00
3576,58,ONCE A MONTH,1994-11-07 00:00:00
4082,49,ONCE A MONTH,1994-11-08 00:00:00
2541,57,ONCE A MONTH,1994-11-08 00:00:00
4476,24,ONCE A MONTH,1994-11-10 00:00:00
2572,64,AFTER DEAL,1994-11-13 00:00:00
2377,77,ONCE A MONTH,1994-11-13 00:00:00
1554,47,ONCE A MONTH,1994-11-15 00:00:00
5632,5,ONCE A WEEK,1994-11-15 00:00:00
940,37,ONCE A MONTH,1994-11-15 00:00:00
1583,69,AFTER DEAL,1994-11-17 00:00:00
2218,19,ONCE A MONTH,1994-11-21 00:00:00
1708,22,ONCE A MONTH,1994-11-21 00:00:00
449,19,ONCE A MONTH,1994-11-22 00:00:00
2044,6,ONCE A MONTH,1994-11-23 00:00:00
11186,12,ONCE A MONTH,1994-11-24 00:00:00
29,7,ONCE A MONTH,1994-11-24 00:00:00
3752,1,ONCE A MONTH,1994-11-25 00:00:00
2028,7,ONCE A WEEK,1994-11-26 00:00:00
1294,71,ONCE A MONTH,1994-11-27 00:00:00
106,63,ONCE A MONTH,1994-11-27 00:00:00
2707,61,ONCE A MONTH,1994-11-27 00:00:00
2027,19,ONCE A MONTH,1994-11-28 00:00:00
3369,8,ONCE A MONTH,1994-12-01 00:00:00
9731,54,AFTER DEAL,1994-12-01 00:00:00
1578,48,ONCE A MONTH,1994-12-01 00:00:00
8411,20,ONCE A MONTH,1994-12-02 00:00:00
1919,18,ONCE A MONTH,1994-12-04 00:00:00
1307,56,ONCE A MONTH,1994-12-05 00:00:00
2121,64,ONCE A MONTH,1994-12-05 00:00:00
1436,3,ONCE A MONTH,1994-12-07 00:00:00
3489,9,ONCE A MONTH,1994-12-08 00:00:00
3348,4,ONCE A MONTH,1994-12-08 00:00:00
2809,73,ONCE A MONTH,1994-12-08 00:00:00
3364,21,ONCE A WEEK,1994-12-08 00:00:00
2546,1,ONCE A MONTH,1994-12-08 00:00:00
2343,68,ONCE A MONTH,1994-12-09 00:00:00
594,54,ONCE A MONTH,1994-12-09 00:00:00
4434,41,ONCE A MONTH,1994-12-09 00:00:00
359,11,ONCE A MONTH,1994-12-11 00:00:00
3279,46,ONCE A WEEK,1994-12-17 00:00:00
1011,45,ONCE A MONTH,1994-12-17 00:00:00
8856,15,ONCE A MONTH,1994-12-18 00:00:00
2808,1,ONCE A MONTH,1994-12-18 00:00:00
5357,70,ONCE A MONTH,1994-12-18 00:00:00
775,1,ONCE A MONTH,1994-12-18 00:00:00
2524,1,ONCE A MONTH,1994-12-19 00:00:00
3903,58,ONCE A MONTH,1994-12-19 00:00:00
802,15,ONCE A MONTH,1994-12-20 00:00:00
3567,5,ONCE A MONTH,1994-12-20 00:00:00
68,37,AFTER DEAL,1994-12-20 00:00:00
1417,75,ONCE A MONTH,1994-12-20 00:00:00
3643,1,ONCE A MONTH,1994-12-22 00:00:00
10728,71,ONCE A MONTH,1994-12-23 00:00:00
2384,40,ONCE A MONTH,1994-12-23 00:00:00
1835,74,ONCE A MONTH,1994-12-24 00:00:00
3621,32,ONCE A MONTH,1994-12-25 00:00:00
1394,32,ONCE A MONTH,1994-12-27 00:00:00
3006,64,ONCE A MONTH,1995-01-01 00:00:00
2322,33,ONCE A MONTH,1995-01-02 00:00:00
1331,59,ONCE A MONTH,1995-01-03 00:00:00
2355,1,ONCE A MONTH,1995-01-03 00:00:00
3482,70,ONCE A MONTH,1995-01-03 00:00:00
4503,50,ONCE A MONTH,1995-01-03 00:00:00
2077,29,ONCE A MONTH,1995-01-04 00:00:00
685,37,ONCE A WEEK,1995-01-04 00:00:00
2163,17,ONCE A MONTH,1995-01-05 00:00:00
2239,25,ONCE A MONTH,1995-01-05 00:00:00
1706,1,ONCE A MONTH,1995-01-05 00:00:00
7795,64,ONCE A MONTH,1995-01-05 00:00:00
3128,1,ONCE A MONTH,1995-01-06 00:00:00
2978,74,ONCE A MONTH,1995-01-06 00:00:00
3141,1,ONCE A WEEK,1995-01-06 00:00:00
3250,1,ONCE A MONTH,1995-01-06 00:00:00
1955,49,ONCE A MONTH,1995-01-07 00:00:00
5650,10,AFTER DEAL,1995-01-08 00:00:00
3641,7,ONCE A MONTH,1995-01-09 00:00:00
2923,43,ONCE A MONTH,1995-01-10 00:00:00
8092,54,ONCE A MONTH,1995-01-11 00:00:00
2421,18,ONCE A MONTH,1995-01-11 00:00:00
1437,50,ONCE A MONTH,1995-01-13 00:00:00
756,65,ONCE A MONTH,1995-01-13 00:00:00
3244,56,ONCE A MONTH,1995-01-14 00:00:00
10630,41,ONCE A MONTH,1995-01-15 00:00:00
3981,23,ONCE A MONTH,1995-01-15 00:00:00
3812,72,ONCE A MONTH,1995-01-16 00:00:00
4368,1,ONCE A MONTH,1995-01-16 00:00:00
2729,40,ONCE A MONTH,1995-01-16 00:00:00
2446,3,ONCE A MONTH,1995-01-16 00:00:00
839,16,ONCE A MONTH,1995-01-17 00:00:00
1625,1,ONCE A MONTH,1995-01-17 00:00:00
2563,48,ONCE A MONTH,1995-01-17 00:00:00
1414,58,ONCE A MONTH,1995-01-17 00:00:00
7562,72,ONCE A WEEK,1995-01-17 00:00:00
2185,67,ONCE A MONTH,1995-01-18 00:00:00
1446,57,ONCE A MONTH,1995-01-18 00:00:00
915,72,ONCE A MONTH,1995-01-18 00:00:00
3777,70,ONCE A MONTH,1995-01-19 00:00:00
2414,1,ONCE A MONTH,1995-01-19 00:00:00
9814,64,ONCE A WEEK,1995-01-19 00:00:00
